time,year,month,lat,lon,lw_down,sw_down,t,wind,q,pstar,Rainf_GPCC,precip,date_time_utc,date_time_local,cosz,diff_rad
1220400,2005,8,-22.698538,-47.642881,325.69107,0,290.9147691,1.21364234,0.010594401,95012.51625,0,0,08/15/2005 3:00,08/15/2005 0:00,0,0
1231200,2005,8,-22.698538,-47.642881,347.47717,0,289.1469004,1.10672799,0.010942335,94991.77707,0,0,08/15/2005 6:00,08/15/2005 3:00,0,0
1242000,2005,8,-22.698538,-47.642881,357.31522,0,287.8294462,0.929791153,0.010763591,94994.90188,0,0,08/15/2005 9:00,08/15/2005 6:00,0,0
1252800,2005,8,-22.698538,-47.642881,318.4468,139.1008619,292.7475564,0.601886316,0.012598564,95119.44642,0,0,08/15/2005 12:00,08/15/2005 9:00,0.511038019,132.3077225
1263600,2005,8,-22.698538,-47.642881,354.88626,597.6033823,300.4026659,0.407569337,0.012900618,95170.34896,0,0,08/15/2005 15:00,08/15/2005 12:00,0.802304659,317.5192142
1274400,2005,8,-22.698538,-47.642881,373.9953,640.5249629,303.3691639,0.685657485,0.011546265,94962.11128,0,0,08/15/2005 18:00,08/15/2005 15:00,0.569446213,80.21851718
1285200,2005,8,-22.698538,-47.642881,369.08325,190.9646299,300.1067931,1.290219808,0.012092117,94937.74972,0,0,08/15/2005 21:00,08/15/2005 18:00,0,190.9646299
1296000,2005,8,-22.698538,-47.642881,355.8292,0,294.8027051,1.452505571,0.012727719,95051.14844,0,0,08/16/2005 0:00,08/15/2005 21:00,0,0
1306800,2005,8,-22.698538,-47.642881,362.05493,0,292.4342573,1.326075434,0.01367165,95089.17357,0,0,08/16/2005 3:00,08/16/2005 0:00,0,0
1317600,2005,8,-22.698538,-47.642881,369.78528,0,291.574508,1.194197829,0.013460502,94990.49744,0,0,08/16/2005 6:00,08/16/2005 3:00,0,0
1328400,2005,8,-22.698538,-47.642881,387.36835,0,291.4016496,0.954624821,0.013269763,95017.61173,0,0,08/16/2005 9:00,08/16/2005 6:00,0,0
1339200,2005,8,-22.698538,-47.642881,392.10663,100.7516329,293.2555958,1.266288752,0.013000344,95147.20711,0,0,08/16/2005 12:00,08/16/2005 9:00,0.514021733,100.7516329
1350000,2005,8,-22.698538,-47.642881,377.7004,622.8937564,299.5456944,0.732862108,0.013000752,95080.58655,0,0,08/16/2005 15:00,08/16/2005 12:00,0.805694308,358.4029395
1360800,2005,8,-22.698538,-47.642881,388.88272,622.3358765,302.5707577,0.741965029,0.011651626,94770.38907,2.54E-05,0,08/16/2005 18:00,08/16/2005 15:00,0.57251133,77.36916752
1371600,2005,8,-22.698538,-47.642881,382.53842,188.7311592,301.2481638,0.613919327,0.011292044,94711.52369,0,0,08/16/2005 21:00,08/16/2005 18:00,0,188.7311592
1382400,2005,8,-22.698538,-47.642881,354.71555,0,296.2093735,0.930066701,0.01137118,94793.01085,0,0,08/17/2005 0:00,08/16/2005 21:00,0,0
1393200,2005,8,-22.698538,-47.642881,342.14902,0,291.0142233,1.275349158,0.012196369,94868.81766,0,0,08/17/2005 3:00,08/17/2005 0:00,0,0
1404000,2005,8,-22.698538,-47.642881,335.42252,0,289.4817647,1.274012938,0.011733098,94805.90244,0,0,08/17/2005 6:00,08/17/2005 3:00,0,0
1414800,2005,8,-22.698538,-47.642881,331.9569,0,288.6613144,1.322304258,0.011001465,94869.53348,0,0,08/17/2005 9:00,08/17/2005 6:00,0,0
1425600,2005,8,-22.698538,-47.642881,332.02063,150.1014675,293.6983821,1.298487521,0.012290211,95047.8764,0,0,08/17/2005 12:00,08/17/2005 9:00,0.517024884,142.1822017
1436400,2005,8,-22.698538,-47.642881,360.09576,628.7714992,300.1393998,1.576340692,0.012225994,95038.96602,0,0,08/17/2005 15:00,08/17/2005 12:00,0.809098663,335.7119722
1447200,2005,8,-22.698538,-47.642881,381.89453,626.4504749,302.0885015,0.946304457,0.009825714,94725.5647,0,0,08/17/2005 18:00,08/17/2005 15:00,0.575594935,77.37621982
1458000,2005,8,-22.698538,-47.642881,383.20554,166.8881649,300.8069064,0.469117826,0.010159855,94696.94199,0,0,08/17/2005 21:00,08/17/2005 18:00,0,166.8881649
1468800,2005,8,-22.698538,-47.642881,353.42792,0,295.5895078,1.33408315,0.010531195,94826.3973,0,0,08/18/2005 0:00,08/17/2005 21:00,0,0
1479600,2005,8,-22.698538,-47.642881,340.46512,0,290.5771548,1.617620307,0.009435887,94865.10258,0,0,08/18/2005 3:00,08/18/2005 0:00,0,0
1490400,2005,8,-22.698538,-47.642881,331.82956,0,289.1695728,1.733647717,0.009244611,94797.62982,0,0,08/18/2005 6:00,08/18/2005 3:00,0,0
1501200,2005,8,-22.698538,-47.642881,326.87775,0,287.9071508,1.643934192,0.009693377,94806.50593,0,0,08/18/2005 9:00,08/18/2005 6:00,0,0
1512000,2005,8,-22.698538,-47.642881,340.04816,176.5723643,292.4743221,1.060881436,0.012155548,94987.91067,0,0,08/18/2005 12:00,08/18/2005 9:00,0.520045863,169.6960339
1522800,2005,8,-22.698538,-47.642881,382.097,693.0847122,298.7665572,0.678325485,0.013193116,95045.6014,0,0,08/18/2005 15:00,08/18/2005 12:00,0.812515632,434.6189873
1533600,2005,8,-22.698538,-47.642881,401.19388,630.8018495,300.7023226,0.890658375,0.011779246,94805.70951,3.19E-05,0,08/18/2005 18:00,08/18/2005 15:00,0.578695323,249.8295888
1544400,2005,8,-22.698538,-47.642881,392.5839,129.5736249,297.1957669,1.515404892,0.01250998,94845.1622,3.81E-05,0,08/18/2005 21:00,08/18/2005 18:00,0,129.5736249
1555200,2005,8,-22.698538,-47.642881,371.36176,0,292.2071529,2.699527596,0.013974193,95046.37791,0,0,08/19/2005 0:00,08/18/2005 21:00,0,0
1566000,2005,8,-22.698538,-47.642881,373.42023,0,293.3405218,1.791248392,0.013929066,95152.23015,0,0,08/19/2005 3:00,08/19/2005 0:00,0,0
1576800,2005,8,-22.698538,-47.642881,387.24725,0,292.0907308,1.552564246,0.013818781,95087.71815,0,0,08/19/2005 6:00,08/19/2005 3:00,0,0
1587600,2005,8,-22.698538,-47.642881,383.515,0,291.3251121,1.529745724,0.013401117,95124.10596,0,0,08/19/2005 9:00,08/19/2005 6:00,0,0
1598400,2005,8,-22.698538,-47.642881,381.29404,92.09635519,292.7264203,1.882959998,0.013214237,95309.44302,0,0,08/19/2005 12:00,08/19/2005 9:00,0.523083058,92.09635519
1609200,2005,8,-22.698538,-47.642881,365.85547,547.4379618,298.6794098,1.673020424,0.013476982,95279.84123,0,0,08/19/2005 15:00,08/19/2005 12:00,0.815943126,316.4915705
1620000,2005,8,-22.698538,-47.642881,373.55273,603.9445052,301.2287344,1.508548937,0.013029803,95029.17626,0,0,08/19/2005 18:00,08/19/2005 15:00,0.581810785,74.06927165
1630800,2005,8,-22.698538,-47.642881,374.88535,179.1824751,298.5954779,1.550375769,0.012919039,95059.53426,0,0,08/19/2005 21:00,08/19/2005 18:00,0,179.1824751
1641600,2005,8,-22.698538,-47.642881,351.9657,0,294.413593,1.751536511,0.013456439,95237.95096,0,0,08/20/2005 0:00,08/19/2005 21:00,0,0
1652400,2005,8,-22.698538,-47.642881,361.51648,0,291.799784,1.424293259,0.013648304,95259.76955,0,0,08/20/2005 3:00,08/20/2005 0:00,0,0
1663200,2005,8,-22.698538,-47.642881,379.06345,0,291.3008494,1.206928288,0.013526686,95155.43252,0,0,08/20/2005 6:00,08/20/2005 3:00,0,0
1674000,2005,8,-22.698538,-47.642881,389.58777,0,291.1220801,1.045597767,0.013247333,95135.36694,0,0,08/20/2005 9:00,08/20/2005 6:00,0,0
1684800,2005,8,-22.698538,-47.642881,384.76584,92.89553921,292.7674283,1.259533704,0.012839148,95313.58947,0,0,08/20/2005 12:00,08/20/2005 9:00,0.526134855,92.89553921
1695600,2005,8,-22.698538,-47.642881,364.3487,561.0263357,298.1005249,0.887901237,0.012991861,95265.82802,0,0,08/20/2005 15:00,08/20/2005 12:00,0.81937906,312.5051916
1706400,2005,8,-22.698538,-47.642881,365.38608,629.2346185,300.8193292,1.145694928,0.010903046,94999.37464,0,0,08/20/2005 18:00,08/20/2005 15:00,0.584939613,76.7426384
1717200,2005,8,-22.698538,-47.642881,362.9053,192.6286445,297.5951814,1.524208703,0.011185633,94982.60193,0,0,08/20/2005 21:00,08/20/2005 18:00,0,192.6286445
1728000,2005,8,-22.698538,-47.642881,349.05835,0,292.9748227,1.785842114,0.012775472,95168.03693,0,0,08/21/2005 0:00,08/20/2005 21:00,0,0
1738800,2005,8,-22.698538,-47.642881,370.2013,0,290.740795,1.436822525,0.013218945,95160.81684,0,0,08/21/2005 3:00,08/21/2005 0:00,0,0
1749600,2005,8,-22.698538,-47.642881,388.53195,0,290.1660244,1.221286801,0.012785203,95033.94895,0,0,08/21/2005 6:00,08/21/2005 3:00,0,0
1760400,2005,8,-22.698538,-47.642881,382.89206,0,289.7932974,1.088963502,0.012373416,95033.56094,0,0,08/21/2005 9:00,08/21/2005 6:00,0,0
1771200,2005,8,-22.698538,-47.642881,373.71872,120.2223027,291.6009134,1.251299264,0.012046159,95218.71922,0,0,08/21/2005 12:00,08/21/2005 9:00,0.529199637,119.2934295
1782000,2005,8,-22.698538,-47.642881,359.92923,628.9833177,298.2009075,0.921536995,0.012087255,95063.58661,0,0,08/21/2005 15:00,08/21/2005 12:00,0.822821354,334.6963729
1792800,2005,8,-22.698538,-47.642881,368.37796,680.0027731,301.0597593,0.799198546,0.010808138,94755.79866,0,0,08/21/2005 18:00,08/21/2005 15:00,0.588080099,82.26468342
1803600,2005,8,-22.698538,-47.642881,365.73407,203.2697566,299.4947355,0.811707373,0.010688927,94705.1888,0,0,08/21/2005 21:00,08/21/2005 18:00,0,203.2697566
1814400,2005,8,-22.698538,-47.642881,371.2536,0,295.1435675,1.149184995,0.010872029,94868.37998,0,0,08/22/2005 0:00,08/21/2005 21:00,0,0
1825200,2005,8,-22.698538,-47.642881,352.9822,0,291.2390495,1.578134372,0.011994559,94928.1177,0,0,08/22/2005 3:00,08/22/2005 0:00,0,0
1836000,2005,8,-22.698538,-47.642881,335.75296,0,289.6302029,1.306766265,0.011668441,94814.99884,0,0,08/22/2005 6:00,08/22/2005 3:00,0,0
1846800,2005,8,-22.698538,-47.642881,322.87875,0,288.2108699,1.197717928,0.010821282,94823.71637,0,0,08/22/2005 9:00,08/22/2005 6:00,0,0
1857600,2005,8,-22.698538,-47.642881,323.34155,161.1505417,293.290678,1.203090648,0.011405384,95041.38583,0,0,08/22/2005 12:00,08/22/2005 9:00,0.532275791,149.8281581
1868400,2005,8,-22.698538,-47.642881,350.32782,636.835401,298.9673635,1.926612838,0.010428578,94978.47236,0,0,08/22/2005 15:00,08/22/2005 12:00,0.826267938,325.4016513
1879200,2005,8,-22.698538,-47.642881,360.37854,674.1309802,300.7689164,1.61165489,0.009196875,94680.64345,0,0,08/22/2005 18:00,08/22/2005 15:00,0.591230535,81.02584335
1890000,2005,8,-22.698538,-47.642881,351.30948,212.5922308,299.2641263,0.979005024,0.009045803,94617.91906,0,0,08/22/2005 21:00,08/22/2005 18:00,0,212.5922308
1900800,2005,8,-22.698538,-47.642881,338.32175,0,293.4687934,1.421018034,0.009051952,94754.7464,0,0,08/23/2005 0:00,08/22/2005 21:00,0,0
1911600,2005,8,-22.698538,-47.642881,327.95227,0,290.8163055,1.058508446,0.008503702,94841.37454,0,0,08/23/2005 3:00,08/23/2005 0:00,0,0
1922400,2005,8,-22.698538,-47.642881,319.6789,0,289.0447027,1.116822713,0.008236088,94782.11189,0,0,08/23/2005 6:00,08/23/2005 3:00,0,0
1933200,2005,8,-22.698538,-47.642881,314.52014,0,288.1262226,1.282359441,0.008061811,94779.96657,0,0,08/23/2005 9:00,08/23/2005 6:00,0,0
1944000,2005,8,-22.698538,-47.642881,319.22778,168.6696695,293.7085195,1.365915282,0.00961081,94932.60297,0,0,08/23/2005 12:00,08/23/2005 9:00,0.535361703,156.0459604
1954800,2005,8,-22.698538,-47.642881,347.515,658.3148648,299.8627136,2.15620565,0.010006179,94818.84617,0,0,08/23/2005 15:00,08/23/2005 12:00,0.82971675,331.6134004
1965600,2005,8,-22.698538,-47.642881,360.05698,694.6468012,301.3428601,2.123085432,0.009364153,94568.15712,0,0,08/23/2005 18:00,08/23/2005 15:00,0.59438922,82.91079457
1976400,2005,8,-22.698538,-47.642881,354.18848,219.3265913,298.6492611,1.188761085,0.009230017,94538.53078,0,0,08/23/2005 21:00,08/23/2005 18:00,0,219.3265913
1987200,2005,8,-22.698538,-47.642881,343.69556,0,294.3294149,1.172341951,0.00888049,94658.40996,0,0,08/24/2005 0:00,08/23/2005 21:00,0,0
1998000,2005,8,-22.698538,-47.642881,336.1359,0,295.1143255,1.485138564,0.010103598,94661.60031,0,0,08/24/2005 3:00,08/24/2005 0:00,0,0
2008800,2005,8,-22.698538,-47.642881,330.23782,0,293.9644503,1.653662372,0.009841694,94600.1034,0,0,08/24/2005 6:00,08/24/2005 3:00,0,0
2019600,2005,8,-22.698538,-47.642881,327.60645,0,293.4397228,1.86766324,0.009879211,94569.0682,0,0,08/24/2005 9:00,08/24/2005 6:00,0,0
2030400,2005,8,-22.698538,-47.642881,342.29803,193.7686648,297.8359936,2.184244195,0.011934842,94697.00255,0,0,08/24/2005 12:00,08/24/2005 9:00,0.538455763,180.0743569
2041200,2005,8,-22.698538,-47.642881,373.84763,748.7042568,303.7586562,2.948945614,0.012418651,94672.51391,0,0,08/24/2005 15:00,08/24/2005 12:00,0.833165742,392.9957189
2052000,2005,8,-22.698538,-47.642881,409.03387,633.0016397,304.1743849,3.346647203,0.012229023,94540.36287,0,0,08/24/2005 18:00,08/24/2005 15:00,0.597554456,205.2107611
2062800,2005,8,-22.698538,-47.642881,410.7046,155.8407183,300.4705488,1.941861019,0.014053962,94617.91604,0,0,08/24/2005 21:00,08/24/2005 18:00,0,155.8407183
2073600,2005,8,-22.698538,-47.642881,385.54385,0,296.8419179,1.355837793,0.015404197,94761.43272,0,0,08/25/2005 0:00,08/24/2005 21:00,0,0
2084400,2005,8,-22.698538,-47.642881,355.03815,0,291.1632097,1.504007336,0.013340688,94795.19359,0,0,08/25/2005 3:00,08/25/2005 0:00,0,0
2095200,2005,8,-22.698538,-47.642881,336.62616,0,288.8774566,1.320176018,0.012665832,94790.52759,0,0,08/25/2005 6:00,08/25/2005 3:00,0,0
2106000,2005,8,-22.698538,-47.642881,348.00717,0,287.5743525,1.376826888,0.012125136,94806.9372,0,0,08/25/2005 9:00,08/25/2005 6:00,0,0
2116800,2005,8,-22.698538,-47.642881,343.6995,110.9876643,289.8398181,2.091503574,0.012107101,94940.78091,0,0,08/25/2005 12:00,08/25/2005 9:00,0.541556368,109.6837327
2127600,2005,8,-22.698538,-47.642881,358.03204,504.0504999,294.1515126,1.809993331,0.011053955,94877.51028,0,0,08/25/2005 15:00,08/25/2005 12:00,0.836612877,309.3238897
2138400,2005,8,-22.698538,-47.642881,363.37033,573.0493143,296.8069549,1.713558345,0.010312567,94693.74529,0,0,08/25/2005 18:00,08/25/2005 15:00,0.600724551,67.79942928
2149200,2005,8,-22.698538,-47.642881,352.4162,175.2001132,293.9462062,2.284231661,0.010152515,94683.71189,0,0,08/25/2005 21:00,08/25/2005 18:00,0,175.2001132
2160000,2005,8,-22.698538,-47.642881,325.5876,0,289.2404895,2.619702848,0.010434569,94811.59326,0,0,08/26/2005 0:00,08/25/2005 21:00,0,0
2170800,2005,8,-22.698538,-47.642881,316.59814,0,286.3434558,1.543071854,0.009938817,94841.82939,0,0,08/26/2005 3:00,08/26/2005 0:00,0,0
2181600,2005,8,-22.698538,-47.642881,315.1643,0,284.9628225,1.401411082,0.009836802,94784.23729,0,0,08/26/2005 6:00,08/26/2005 3:00,0,0
2192400,2005,8,-22.698538,-47.642881,321.5084,0,284.5388433,1.295062378,0.009870557,94843.11864,0,0,08/26/2005 9:00,08/26/2005 6:00,0,0
2203200,2005,8,-22.698538,-47.642881,329.18167,111.3355981,288.3380942,1.3553878,0.010751041,95033.1326,0,0,08/26/2005 12:00,08/26/2005 9:00,0.544661918,107.0659697
2214000,2005,8,-22.698538,-47.642881,349.27435,484.982617,296.2355374,0.597343291,0.011572164,94861.22373,0,0,08/26/2005 15:00,08/26/2005 12:00,0.840056136,262.3246789
2224800,2005,8,-22.698538,-47.642881,368.83548,533.2262499,300.1986154,0.491059048,0.011148964,94565.51382,0,0,08/26/2005 18:00,08/26/2005 15:00,0.603897822,62.67125928
2235600,2005,8,-22.698538,-47.642881,366.29337,170.0327813,297.4509369,1.205692997,0.011224342,94574.41715,0,0,08/26/2005 21:00,08/26/2005 18:00,0,170.0327813
2246400,2005,8,-22.698538,-47.642881,359.27554,0,292.2916944,1.174971551,0.01177216,94736.52738,0,0,08/27/2005 0:00,08/26/2005 21:00,0,0
2257200,2005,8,-22.698538,-47.642881,354.27365,0,286.456536,1.189552578,0.013668372,94841.39664,6.64E-05,0,08/27/2005 3:00,08/27/2005 0:00,0,0
2268000,2005,8,-22.698538,-47.642881,347.18723,0,285.0033486,1.184387171,0.013970625,94658.02719,1.54E-05,0,08/27/2005 6:00,08/27/2005 3:00,0,0
2278800,2005,8,-22.698538,-47.642881,343.66922,0,284.5259831,1.02615271,0.013915857,94598.72958,4.43E-05,0,08/27/2005 9:00,08/27/2005 6:00,0,0
2289600,2005,8,-22.698538,-47.642881,345.8025,132.9945151,290.2335755,0.85332325,0.017654614,94691.50585,0,0,08/27/2005 12:00,08/27/2005 9:00,0.547770821,125.1839107
2300400,2005,8,-22.698538,-47.642881,378.16998,524.2620428,298.7010652,1.87637111,0.014785051,94696.18248,0,0,08/27/2005 15:00,08/27/2005 12:00,0.843493519,285.4778354
2311200,2005,8,-22.698538,-47.642881,400.11343,500.6687706,301.411731,2.074520706,0.01407093,94393.39592,0,0,08/27/2005 18:00,08/27/2005 15:00,0.607072596,58.4097223
2322000,2005,8,-22.698538,-47.642881,397.67383,134.9375862,299.396894,1.370472147,0.01379103,94425.07756,0,0,08/27/2005 21:00,08/27/2005 18:00,0,134.9375862
2332800,2005,8,-22.698538,-47.642881,368.2802,0,294.6708666,1.745220328,0.013124154,94575.68477,0,0,08/28/2005 0:00,08/27/2005 21:00,0,0
2343600,2005,8,-22.698538,-47.642881,356.22836,0,292.0872342,1.051610818,0.013203302,94635.23935,0,0.000639659,08/28/2005 3:00,08/28/2005 0:00,0,0
2354400,2005,8,-22.698538,-47.642881,343.61142,0,291.0821548,1.073358887,0.013336969,94524.8089,0,0.000148132,08/28/2005 6:00,08/28/2005 3:00,0,0
2365200,2005,8,-22.698538,-47.642881,333.61252,0,289.9095225,1.090075399,0.013732836,94519.00567,0,0.000426888,08/28/2005 9:00,08/28/2005 6:00,0,0
2376000,2005,8,-22.698538,-47.642881,341.4569,98.83230627,295.6271206,1.133787171,0.01643613,94640.26616,0,0,08/28/2005 12:00,08/28/2005 9:00,0.550881497,90.76896609
2386800,2005,8,-22.698538,-47.642881,372.45377,369.7559566,302.4421261,1.871920937,0.016171552,94503.547,0,0,08/28/2005 15:00,08/28/2005 12:00,0.846923041,187.9906965
2397600,2005,8,-22.698538,-47.642881,387.82788,388.4914394,304.535376,1.703306299,0.012524297,94184.47923,0,0,08/28/2005 18:00,08/28/2005 15:00,0.610247211,44.96458214
2408400,2005,8,-22.698538,-47.642881,376.78018,123.8593292,301.5487719,1.02575072,0.012638456,94123.0228,0,0,08/28/2005 21:00,08/28/2005 18:00,0,123.8593292
2419200,2005,8,-22.698538,-47.642881,359.65936,0,296.6476939,1.098189769,0.012012383,94229.63089,0,0,08/29/2005 0:00,08/28/2005 21:00,0,0
2430000,2005,8,-22.698538,-47.642881,349.74768,0,294.5709366,1.353661346,0.010567559,94304.81152,0,0,08/29/2005 3:00,08/29/2005 0:00,0,0
2440800,2005,8,-22.698538,-47.642881,342.86453,0,293.5916957,1.466400514,0.010322318,94222.96363,0,0,08/29/2005 6:00,08/29/2005 3:00,0,0
2451600,2005,8,-22.698538,-47.642881,336.7394,0,292.848602,1.599780035,0.010812097,94259.69012,0,0,08/29/2005 9:00,08/29/2005 6:00,0,0
2462400,2005,8,-22.698538,-47.642881,347.8851,140.2233094,297.2001833,1.744003007,0.013316896,94364.19332,0,0,08/29/2005 12:00,08/29/2005 9:00,0.553992372,128.1461976
2473200,2005,8,-22.698538,-47.642881,377.7828,518.1332312,303.197833,2.505029212,0.01318649,94240.36689,0,0,08/29/2005 15:00,08/29/2005 12:00,0.850342743,260.1550444
2484000,2005,8,-22.698538,-47.642881,403.6078,482.1314845,304.5875225,2.698674255,0.011708218,93952.30491,0,0,08/29/2005 18:00,08/29/2005 15:00,0.613420015,55.34634563
2494800,2005,8,-22.698538,-47.642881,400.95847,139.8995888,301.5084446,1.606602511,0.011826435,93929.93839,0,0,08/29/2005 21:00,08/29/2005 18:00,0,139.8995888
2505600,2005,8,-22.698538,-47.642881,368.29187,0,297.8547825,1.47384912,0.011175907,94085.73122,0,0,08/30/2005 0:00,08/29/2005 21:00,0,0
2516400,2005,8,-22.698538,-47.642881,358.53998,0,297.1310619,1.62568024,0.012047858,94197.4992,0,0,08/30/2005 3:00,08/30/2005 0:00,0,0
2527200,2005,8,-22.698538,-47.642881,351.8418,0,296.252147,1.799749171,0.011497263,94090.24677,0,0,08/30/2005 6:00,08/30/2005 3:00,0,0
2538000,2005,8,-22.698538,-47.642881,350.45615,0,295.4040848,1.805618539,0.011258032,94183.98153,0,0,08/30/2005 9:00,08/30/2005 6:00,0,0
2548800,2005,8,-22.698538,-47.642881,359.7455,198.4777439,298.7052042,1.883200378,0.013274408,94417.6806,0,0,08/30/2005 12:00,08/30/2005 9:00,0.557101887,182.4777036
2559600,2005,8,-22.698538,-47.642881,386.92627,710.7159504,303.9922253,2.81944326,0.013892444,94380.63158,0,0,08/30/2005 15:00,08/30/2005 12:00,0.853750688,387.0210554
2570400,2005,8,-22.698538,-47.642881,419.07196,598.8151592,304.7865383,2.668997964,0.012551686,94191.24065,0,0.000609894,08/30/2005 18:00,08/30/2005 15:00,0.616589375,222.5055108
2581200,2005,8,-22.698538,-47.642881,410.58142,184.7358391,302.1574819,1.168226912,0.01307534,94211.854,0,0.000179647,08/30/2005 21:00,08/30/2005 18:00,0,184.7358391
2592000,2005,8,-22.698538,-47.642881,381.6751,0,298.6512566,1.061083536,0.012866347,94406.86567,0,0,08/31/2005 0:00,08/30/2005 21:00,0,0
2602800,2005,8,-22.698538,-47.642881,364.84695,0,293.5663409,1.484082669,0.012875555,94401.94018,0,0,08/31/2005 3:00,08/31/2005 0:00,0,0
2613600,2005,8,-22.698538,-47.642881,359.47983,0,292.3792229,1.373371228,0.01229664,94356.27491,0,0,08/31/2005 6:00,08/31/2005 3:00,0,0
2624400,2005,8,-22.698538,-47.642881,359.61307,0,291.8495337,1.25083502,0.012111329,94390.15302,0,0,08/31/2005 9:00,08/31/2005 6:00,0,0
2635200,2005,8,-22.698538,-47.642881,376.57285,156.8117658,296.1847801,0.971391843,0.014895874,94568.76225,0,0,08/31/2005 12:00,08/31/2005 9:00,0.560208494,147.1287358
2646000,2005,8,-22.698538,-47.642881,392.10275,606.4673115,300.3526232,1.310800084,0.014526028,94578.25967,0,0,08/31/2005 15:00,08/31/2005 12:00,0.857144965,329.1570577
2656800,2005,8,-22.698538,-47.642881,414.91846,544.9391548,301.6642224,1.325965023,0.01430275,94359.06242,0,0,08/31/2005 18:00,08/31/2005 15:00,0.619753669,152.1731557
2667600,2005,8,-22.698538,-47.642881,412.2011,159.5313669,299.6962311,1.281337704,0.015035812,94336.44382,0,0,08/31/2005 21:00,08/31/2005 18:00,0,159.5313669
0,2005,9,-22.698538,-47.642881,381.6428,0,294.3870457,1.234216429,0.01676227,94449.10373,0,0,09/01/2005 0:00,08/31/2005 21:00,0,0
10800,2005,9,-22.698538,-47.642881,363.53317,0,293.6829163,1.782929113,0.016122381,94547.51995,0,0,09/01/2005 3:00,09/01/2005 0:00,0,0
21600,2005,9,-22.698538,-47.642881,359.30676,0,292.3280232,1.428723642,0.016297977,94464.85562,0,0,09/01/2005 6:00,09/01/2005 3:00,0,0
32400,2005,9,-22.698538,-47.642881,353.72485,0,291.4209239,1.465758701,0.016222193,94459.14365,0,0,09/01/2005 9:00,09/01/2005 6:00,0,0
43200,2005,9,-22.698538,-47.642881,370.30316,137.7645322,296.810943,0.535661104,0.017442457,94648.48447,0,0,09/01/2005 12:00,09/01/2005 9:00,0.563310661,124.0713512
54000,2005,9,-22.698538,-47.642881,401.70932,503.4419847,303.7817025,1.532044011,0.016426973,94602.80862,0,0,09/01/2005 15:00,09/01/2005 12:00,0.860523688,232.459076
64800,2005,9,-22.698538,-47.642881,415.468,459.5635017,305.1511274,3.007746877,0.014983308,94395.67512,2.56E-05,0,09/01/2005 18:00,09/01/2005 15:00,0.622911294,52.22688498
75600,2005,9,-22.698538,-47.642881,409.91144,117.243486,302.1453054,2.559450367,0.015993847,94421.23966,7.55E-06,0,09/01/2005 21:00,09/01/2005 18:00,0,117.243486
86400,2005,9,-22.698538,-47.642881,402.23215,0,298.5990583,2.831686185,0.017217414,94620.27291,0,0,09/02/2005 0:00,09/01/2005 21:00,0,0
97200,2005,9,-22.698538,-47.642881,389.77673,0,292.6622021,1.761428632,0.016826242,94770.52357,0,0,09/02/2005 3:00,09/02/2005 0:00,0,0
108000,2005,9,-22.698538,-47.642881,374.72092,0,290.24477,1.535171839,0.015154163,94724.69883,7.24E-06,0.000267323,09/02/2005 6:00,09/02/2005 3:00,0,0
118800,2005,9,-22.698538,-47.642881,378.4126,0,287.9520813,1.162441513,0.014142111,94769.5982,9.18E-06,0.000340016,09/02/2005 9:00,09/02/2005 6:00,0,0
129600,2005,9,-22.698538,-47.642881,345.08575,114.6894435,289.4473748,1.186082455,0.013683343,94936.83252,0,0,09/02/2005 12:00,09/02/2005 9:00,0.56640687,105.2103423
140400,2005,9,-22.698538,-47.642881,353.41772,469.9866599,293.7497288,1.501827691,0.012264189,94900.64855,0,0,09/02/2005 15:00,09/02/2005 12:00,0.863885004,190.6127366
151200,2005,9,-22.698538,-47.642881,351.1322,505.6387983,296.4668629,1.863916349,0.009897367,94677.48504,0,0,09/02/2005 18:00,09/02/2005 15:00,0.626060666,57.34844297
162000,2005,9,-22.698538,-47.642881,330.88226,168.5106825,294.0680058,1.289388169,0.008665729,94680.08205,0,0,09/02/2005 21:00,09/02/2005 18:00,0,168.5106825
172800,2005,9,-22.698538,-47.642881,305.8714,0,289.9689742,0.963743352,0.008895488,94860.13126,0,0,09/03/2005 0:00,09/02/2005 21:00,0,0
183600,2005,9,-22.698538,-47.642881,290.9822,0,288.4101132,0.621792667,0.009691464,94897.23033,0,0,09/03/2005 3:00,09/03/2005 0:00,0,0
194400,2005,9,-22.698538,-47.642881,283.13467,0,285.4646042,0.949530989,0.009749879,94721.7337,0,0,09/03/2005 6:00,09/03/2005 3:00,0,0
205200,2005,9,-22.698538,-47.642881,294.5737,0,283.6903792,1.218211761,0.009658897,94740.26724,0,0,09/03/2005 9:00,09/03/2005 6:00,0,0
216000,2005,9,-22.698538,-47.642881,286.98654,160.7353199,291.3661246,1.37138691,0.013064347,94920.55892,0,0,09/03/2005 12:00,09/03/2005 9:00,0.569495623,136.7663526
226800,2005,9,-22.698538,-47.642881,329.69128,553.4424708,298.9917384,0.693214522,0.012546398,94860.78402,0,0,09/03/2005 15:00,09/03/2005 12:00,0.867227086,190.4883138
237600,2005,9,-22.698538,-47.642881,358.74707,569.4211657,302.1843352,1.175636028,0.013280808,94623.37162,0,0,09/03/2005 18:00,09/03/2005 15:00,0.629200219,64.23112263
